-16.5275276868885,-0.619267889544514
-14.4058808850061,-0.725351963097315
-12.1196885651568,-0.779580569177817
-9.99297780339352,-0.65924156603134
-8.1364420030352,-0.443462440934728
-6.00802163060941,-0.246739763017009
-3.87856482664653,-0.00364126212223637
-1.85882505529887,0.203977579345273
0.106574416048922,0.417044526692536
2.07185184078915,0.624655483506172
4.03743438096987,0.845906368444156
5.89335995044721,1.03440563729207
7.85857635296207,1.23928864704861
9.93204523095828,1.41417952624833
11.7868723831244,1.55357497671304
13.3135228864431,1.63017942109602
14.8932932279996,1.64677604710185
16.253750588463,1.59786934464744
18.2114611429459,1.46720975615114
20.1689266417434,1.32563818644824
