-13.4682994271942,-0.819882809127637
-12.1317570599746,-0.85954883390907
-11.2439597557799,-0.862730983914781
-10.1524138963261,-0.836635016858774
-8.97515826204442,-0.794948644503786
-7.97825593066969,-0.735439356241304
-6.91424659798037,-0.672833549812307
-5.96309066095607,-0.593293252642294
-5.24263363454776,-0.525023342593461
-3.89394322974093,-0.40274650517473
-2.9566712138209,-0.30107955703118
-1.66551562553949,-0.170574204853631
-0.954044360938398,-0.100592307382929
4.16145202857205e-07,0.00552224758688857
1.03158361726002,0.122753517515156
2.05673686638107,0.237607426137301
3.34708365471869,0.369201257305236
4.72569582076617,0.520379666219192
5.91986137662321,0.643032108108226
6.76132065833827,0.724891383713147
8.01599218589847,0.797295469167982
9.5895592071328,0.841881728972677
10.8937484425071,0.861528884417725
12.1478288414696,0.855220980320855
13.2078723325949,0.82982707031209
14.0000249726461,0.786873078461719
